SMILES	MW	TPSA	AROM	HBA	HBD	ROTB	LOGP	RING
CN(C)CCCSc1ccccc1NC(=O)\C=C\c1ccccc1	340.4920000000001	32.34	2	3	1	8	4.382300000000003	2
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1	343.471	54.46	2	4	1	10	3.4853000000000023	2
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1	343.471	54.46	2	4	1	10	3.4853000000000023	2
O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12	294.398	36.36	2	3	1	3	3.164600000000002	5
O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12	294.398	36.36	2	3	1	3	3.164600000000002	5
O[C@@H]([C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12	294.398	36.36	2	3	1	3	3.164600000000002	5
OC(=O)c1cc(nc2ccccc12)-c1ccccc1	249.26900000000003	50.19	3	2	1	2	3.6000000000000014	3
OC(=O)c1cc(nc2ccccc12)-c1ccccc1	249.26900000000003	50.19	3	2	1	2	3.6000000000000014	3
CCOC(=O)CN1CCN(CC1)C(=O)\C=C\c1cc(OC)c(OC)c(OC)c1	392.45200000000017	77.54	1	7		8	1.4329	2
COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCN(CC(=O)N2CCCC2)CC1	417.50600000000037	71.55	1	6		7	1.4922000000000002	3
COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCN(CC(=O)N2CCCC2)CC1	417.50600000000037	71.55	1	6		7	1.4922000000000002	3
Fc1cccc(c1)\C=C\C(=O)NC1CC1	205.23199999999997	29.1	1	1	1	3	2.1174999999999997	2
O=CC=Cc1ccccc1	132.16199999999998	17.07	1	1		2	1.8987	1
C(\C=C\c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1	368.52399999999994	6.48	3	2		6	5.1070000000000055	4
C(\C=C\c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1	368.52399999999994	6.48	3	2		6	5.1070000000000055	4
COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCCCCCC1	333.4280000000002	48.00000000000001	1	4		5	3.5183000000000026	2
CCn1nc(C(O)=O)c(=O)c2cc3OCOc3cc12	262.22099999999995	90.65	2	6	1	2	0.8432999999999997	3
CCn1nc(C(O)=O)c(=O)c2cc3OCOc3cc12	262.22099999999995	90.65	2	6	1	2	0.8432999999999997	3
CCOCCOC(=O)\C=C\c1ccc(OC)cc1	250.294	44.760000000000005	1	4		7	2.2881	1
CCOC(=O)Nc1ccc2CCc3ccccc3N(C(=O)CN(CC)CC)c2c1	395.5030000000002	61.88	2	4	1	6	4.360100000000004	3
CCNC(=O)\C=C\c1cccc(Br)c1	254.12699999999998	29.1	1	1	1	3	2.5984000000000007	1
COc1cc(cc(OC)c1OC)\C=C\C(N)=O	237.25499999999997	70.78	1	4	1	5	1.2108999999999999	1
CN1C(=O)N(C[C@@H]([C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)NO)C(=O)C1(C)C	436.5530000000002	110.26000000000002		5	2	7	1.989600000000001	3
CC(C)(Oc1ccc(cc1)C1CC1(Cl)Cl)C(O)=O	289.158	46.53	1	2	1	4	3.589800000000003	2
CC(C)(Oc1ccc(cc1)C1CC1(Cl)Cl)C(O)=O	289.158	46.53	1	2	1	4	3.589800000000003	2
OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	331.34700000000004	74.57	2	5	2	3	1.5833	4
OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	331.34700000000004	74.57	2	5	2	3	1.5833	4
OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	331.34700000000004	74.57	2	5	2	3	1.5833	4
O=C(C1CC1)c1ccc(OCCCc2c[nH]cn2)cc1	270.332	54.980000000000004	2	3	1	7	3.014000000000001	3
COc1ccc(OCC2N(CCc3cc(OC)c(OC)cc23)C(=O)c2cccc(Cl)c2)cc1	467.9490000000002	57.230000000000004	3	5		7	5.1844000000000054	4
C(Oc1ccccc1C1CC1)C1=NCCN1	216.28399999999993	33.62	1	3	1	4	1.9445	3
C(Oc1ccccc1C1CC1)C1=NCCN1	216.28399999999993	33.62	1	3	1	4	1.9445	3
CCCCCC\C=C\C=C/CCCCCCCC(O)=O	280.4519999999999	37.3		1	1	14	5.884500000000006	
OC(=O)C\C(=C\C(O)=O)C(O)=O	174.10799999999998	111.9		3	3	4	-0.4433000000000001	
N[C@]1(CC[C@@H](C1)C(O)=O)C(O)=O.N[C@@]1(CC[C@H](C1)C(O)=O)C(O)=O	346.33600000000007	201.23999999999998		6	6	4	-0.6935999999999978	2
CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)[C@H]2O	170.252	40.46		2	2		1.1643	2
OC(=O)\C=C/c1c[nH]cn1	138.12599999999998	65.97999999999999	1	2	2	2	0.5075	1
OC(=O)\C=C\c1c[nH]cn1	138.12599999999998	65.97999999999999	1	2	2	2	0.5075	1
OC(=O)\C=C\c1c[nH]cn1	138.12599999999998	65.97999999999999	1	2	2	2	0.5075	1
COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c1cc(Cl)c(N)cc1OC	465.95300000000015	86.05000000000001	2	6	2	9	3.358100000000001	3
CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c1cc(Cl)c(N)cc1OC	465.95300000000015	86.05000000000001	2	6	2	9	3.358100000000001	3
CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c1cc(Cl)c(N)cc1OC	465.95300000000015	86.05000000000001	2	6	2	9	3.358100000000001	3
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC	929.161	126.44000000000004	4	12		24	8.06550000000001	6
N[Pt](N)(Cl)Cl	298.03	52.04		2	2		0.19530000000000025	
N[Pt](N)(Cl)Cl	298.03	52.04		2	2		0.19530000000000025	
N[Pt](N)(Cl)Cl	298.03	52.04		2	2		0.19530000000000025	
N[Pt](N)(Cl)Cl	298.03	52.04		2	2		0.19530000000000025	
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1	324.399	36.26	2	3		5	3.812980000000003	3
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1	324.399	36.26	2	3		5	3.812980000000003	3
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1	324.399	36.26	2	3		5	3.812980000000003	3
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1	324.399	36.26	2	3		5	3.812980000000003	3
Clc1ccc(cc1)-c1nc2sccn2c1\C=N\OCc1ccc(Cl)c(Cl)c1	436.7510000000002	38.89	4	5		5	6.573700000000003	4
Clc1ccc(cc1)-c1nc2sccn2c1\C=N\OCc1ccc(Cl)c(Cl)c1	436.7510000000002	38.89	4	5		5	6.573700000000003	4
C[N+](C)(C)CCOP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(N)nc1=O	489.3350000000002	212.89	1	12	5	10	-1.598499999999997	2
C[N+](C)(C)CCOP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(N)nc1=O	489.3350000000002	212.89	1	12	5	10	-1.598499999999997	2
C[N+](C)(C)CCOP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(N)nc1=O	489.3350000000002	212.89	1	12	5	10	-1.598499999999997	2
CC(=O)NC1CCSC1=O	159.20999999999998	46.17		3	1	1	0.15460000000000013	1
OC(=O)CC(O)(CC(O)=O)C(O)=O	192.123	132.13000000000002		4	4	5	-1.2485	
CC(C)CN1CCC(CNC(=O)c2cc(Cl)c(N)n3cc(C)nc23)CC1	377.9200000000002	75.66	2	5	2	5	2.9761200000000017	3
Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1	284.38399999999996	44.89	3	2	2	4	3.510320000000002	3
Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1	284.38399999999996	44.89	3	2	2	4	3.510320000000002	3
Oc1cc2CCNC(Cc3cccc4ccccc34)c2cc1O	305.37700000000007	52.489999999999995	3	3	3	2	3.6805000000000025	4
Oc1cc2CCNC(Cc3cccc4ccccc34)c2cc1O	305.37700000000007	52.489999999999995	3	3	3	2	3.6805000000000025	4
NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12	285.75600000000003	85.08	2	4	2	4	1.1252	2
Cc1nnc2ccc(nn12)-c1cccc(c1)C(F)(F)F	278.23699999999997	43.08	3	4		1	3.118520000000001	3
Cc1nnc2ccc(nn12)-c1cccc(c1)C(F)(F)F	278.23699999999997	43.08	3	4		1	3.118520000000001	3
O=C(CC#N)c1ccccc1	145.161	40.86	1	2		2	1.78298	1
C[C@H](Cc1ccc2OC(Oc2c1)(C(O)=O)C(O)=O)NC[C@H](O)c1cccc(Cl)c1	421.8330000000001	125.32000000000001	2	6	4	8	2.230899999999999	3
Nc1nc(Cl)nc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1	285.69100000000003	119.31000000000002	2	8	3	2	-0.29740000000000044	3
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	747.964	182.91		14	4	8	2.4397000000000046	3
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	747.964	182.91		14	4	8	2.4397000000000046	3
OC\C=C1/O[C@@H]2CC(=O)N2[C@H]1C(O)=O	199.16199999999998	87.07		4	2	2	-1.0956000000000004	2
OC\C=C1/O[C@@H]2CC(=O)N2[C@H]1C(O)=O	199.16199999999998	87.07		4	2	2	-1.0956000000000004	2
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1	373.8840000000002	67.58999999999999	2	4	2	5	3.3252000000000024	3
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	343.898	12.47	2	2		6	5.104400000000005	3
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	343.898	12.47	2	2		6	5.104400000000005	3
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	343.898	12.47	2	2		6	5.104400000000005	3
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	343.898	12.47	2	2		6	5.104400000000005	3
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc23)cc1	325.84299999999996	21.060000000000002	3	3		4	4.333800000000003	4
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc23)cc1	325.84299999999996	21.060000000000002	3	3		4	4.333800000000003	4
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1	277.195	58.28	1	3	3	3	2.9971000000000005	1
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC	456.32200000000023	90.92999999999999	1	7	1	7	4.245200000000003	2
Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2F)c(=O)[nH]c1=O	260.221	104.54999999999998	1	6	3	2	-1.5662799999999997	2
C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c1ccccc1)c1ccccc1	352.45400000000006	46.53	2	3	1	4	2.7045000000000003	5
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1	292.766	44.120000000000005	2	4		4	3.729300000000002	2
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1	292.766	44.120000000000005	2	4		4	3.729300000000002	2
NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1	365.79200000000014	88.56	2	5	2	3	2.3645000000000005	4
NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1	365.79200000000014	88.56	2	5	2	3	2.3645000000000005	4
NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1	365.79200000000014	88.56	2	5	2	3	2.3645000000000005	4
NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1	365.79200000000014	88.56	2	5	2	3	2.3645000000000005	4
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	424.9910000000001	102.26000000000002		7	4	7	0.38950000000000023	2
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	424.9910000000001	102.26000000000002		7	4	7	0.38950000000000023	2
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	424.9910000000001	102.26000000000002		7	4	7	0.38950000000000023	2
CCCCCCCCCCCCCCCC(=O)OC1C(O)C(O)C(OC1SC)C(NC(=O)C1CC(CCC)CN1C)C(C)Cl	663.4059999999997	108.33		8	3	22	6.421700000000007	2
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](OP(O)(O)=O)[C@@H](O)[C@H]1O	504.97000000000014	148.79		8	5	9	0.5064999999999991	2
CCC(C)(Oc1ccc(cc1)C1(CCCCC1)c1ccc(OC(C)(CC)C(O)=O)cc1)C(O)=O	468.5900000000002	93.06	2	4	2	10	6.201000000000006	3
Oc1c(I)cc(Cl)c2cccnc12	305.502	33.120000000000005	2	2	1		3.1984000000000004	2
CN1c2ccc(Cl)cc2N(c2ccccc2)C(=O)CC1=O	300.7450000000001	40.620000000000005	2	2		1	3.3712000000000018	3
Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1	308.83799999999997	64.56	2	3	3	6	3.453470000000001	2
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl	466.9770000000002	80.67000000000002		5	1	4	4.103100000000004	4
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl	466.9770000000002	80.67000000000002		5	1	4	4.103100000000004	4
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl	466.9770000000002	80.67000000000002		5	1	4	4.103100000000004	4
CCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]12C)C(=O)CCl	478.9880000000003	77.51		5		5	4.701400000000005	4
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1	255.789	23.47	1	2	1	5	2.831200000000001	1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C	495.03100000000035	80.66999999999999		5	1	3	4.595100000000004	4
OP(O)(=O)C(Cl)(Cl)P(O)(O)=O	244.891	115.06		2	4	2	0.43070000000000014	
OP(O)(=O)C(Cl)(Cl)P(O)(O)=O	244.891	115.06		2	4	2	0.43070000000000014	
Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	303.681	119.31000000000002	2	8	3	2	-0.34940000000000027	3
Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	303.681	119.31000000000002	2	8	3	2	-0.34940000000000027	3
Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	303.681	119.31000000000002	2	8	3	2	-0.34940000000000027	3
CC(C)\N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc2cc1Nc1ccc(Cl)cc1	473.40700000000015	42.21	3	4	1	4	7.489800000000005	5
CC(C)\N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc2cc1Nc1ccc(Cl)cc1	473.40700000000015	42.21	3	4	1	4	7.489800000000005	5
CC(C)\N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc2cc1Nc1ccc(Cl)cc1	473.40700000000015	42.21	3	4	1	4	7.489800000000005	5
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl	289.80600000000004	23.47	2	2	1	5	3.5276000000000023	2
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	242.702	35.53	1	3		4	3.060500000000001	1
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	242.702	35.53	1	3		4	3.060500000000001	1
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	242.702	35.53	1	3		4	3.060500000000001	1
CC(C)(Oc1ccc(Cl)cc1)C(O)=O	214.648	46.53	1	2	1	3	2.582	1
CC(C)(Oc1ccc(Cl)cc1)C(O)=O	214.648	46.53	1	2	1	3	2.582	1
CC(C)(Oc1ccc(Cl)cc1)C(O)=O	214.648	46.53	1	2	1	3	2.582	1
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1	338.98699999999997		1			13	6.489700000000008	1
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1	338.98699999999997		1			13	6.489700000000008	1
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1	365.34400000000005	20.23	2	1	1	4	7.003600000000006	2
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1	365.34400000000005	20.23	2	1	1	4	7.003600000000006	2
CS(=O)(=O)CS(=O)(=O)OCCCl	236.69799999999998	77.51		5		5	-0.4262999999999999	
Cc1ncsc1CCCl	161.65699999999998	12.89	1	2		2	2.2328200000000002	1
Cc1ncsc1CCCl	161.65699999999998	12.89	1	2		2	2.2328200000000002	1
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1	405.9690000000001	12.47	3	2		9	6.562600000000007	3
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1	405.9690000000001	12.47	3	2		9	6.562600000000007	3
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1	405.9690000000001	12.47	3	2		9	6.562600000000007	3
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12	314.86	6.48	2	2		4	4.528400000000004	3
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12	314.86	6.48	2	2		4	4.528400000000004	3
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12	314.86	6.48	2	2		4	4.528400000000004	3
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1	315.716	84.60000000000001	2	4	1	2	3.037700000000001	3
Clc1cccc(Cl)c1N=C1NCCN1	230.09799999999998	36.42	1	1	2	1	2.1737000000000006	2
Clc1cccc(Cl)c1N=C1NCCN1	230.09799999999998	36.42	1	1	2	1	2.1737000000000006	2
Clc1cccc(Cl)c1N=C1NCCN1	230.09799999999998	36.42	1	1	2	1	2.1737000000000006	2
NCCCC[C@H](N)C(O)=O.Cc1c(Cl)cccc1Nc1ncccc1C(O)=O	408.88600000000014	151.56	2	6	5	8	3.012520000000001	2
NCCCC[C@H](N)C(O)=O.Cc1c(Cl)cccc1Nc1ncccc1C(O)=O	408.88600000000014	151.56	2	6	5	8	3.012520000000001	2
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O	345.8520000000001	92.5	1	4	2	3	1.8951000000000002	2
Clc1ccc(cc1)C(OCCN1CCCCC1)c1ccccc1	329.8709999999999	12.47	2	2		6	4.931900000000004	3
COC(=O)[C@@H](N1CCc2sccc2C1)c1ccccc1Cl	321.82900000000006	29.54	2	4		3	3.6739000000000024	3
COC(=O)[C@@H](N1CCc2sccc2C1)c1ccccc1Cl	321.82900000000006	29.54	2	4		3	3.6739000000000024	3
COC(=O)[C@@H](N1CCc2sccc2C1)c1ccccc1Cl	321.82900000000006	29.54	2	4		3	3.6739000000000024	3
Cc1nc(C)c(Cl)c(O)c1Cl	192.045	33.120000000000005	1	2	1		2.7108400000000015	1
O[C@@H](COc1cccc(Cl)c1)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O	424.9210000000002	107.22	1	5	4	11	3.195000000000001	2
CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl	292.206	41.489999999999995	1	3	2	5	3.1212000000000018	1
CN(CCCOc1ccc(Cl)cc1Cl)CC#C	272.175	12.47	1	2		6	3.327300000000002	1
CN(CCCOc1ccc(Cl)cc1Cl)CC#C	272.175	12.47	1	2		6	3.327300000000002	1
CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(Cl)cc12	344.9110000000001	6.48	2	3		1	4.335800000000003	4
CC(C)NCC(O)c1ccccc1Cl	213.708	32.26	1	2	2	4	2.3714000000000004	1
Nc1cc(C(Cl)=C(Cl)Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O	380.66200000000015	146.34	1	5	3	3	0.9060999999999999	1
Nc1cc(C(Cl)=C(Cl)Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O	380.66200000000015	146.34	1	5	3	3	0.9060999999999999	1
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O	663.0800000000002	73.12	3	3	2	4	7.124400000000003	3
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O	663.0800000000002	73.12	3	3	2	4	7.124400000000003	3
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O	663.0800000000002	73.12	3	3	2	4	7.124400000000003	3
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O	663.0800000000002	73.12	3	3	2	4	7.124400000000003	3
CN1CCN(CC1)C1=Nc2ccccc2Sc2ccc(Cl)cc12	343.8830000000001	18.84	2	4			4.130300000000004	4
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	344.845	17.82	4	2		4	5.376700000000004	4
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	344.845	17.82	4	2		4	5.376700000000004	4
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	344.845	17.82	4	2		4	5.376700000000004	4
Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1ccccc1Cl	435.8890000000001	112.74000000000001	2	6	2	4	2.5487200000000003	4
Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1ccccc1Cl	435.8890000000001	112.74000000000001	2	6	2	4	2.5487200000000003	4
Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1ccccc1Cl	435.8890000000001	112.74000000000001	2	6	2	4	2.5487200000000003	4
Oc1ccc(Cl)c2cccnc12	179.60600000000002	33.120000000000005	2	2	1		2.5938000000000008	2
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12	326.8310000000001	30.869999999999997	2	4	1		3.7227000000000023	4
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12	326.8310000000001	30.869999999999997	2	4	1		3.7227000000000023	4
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12	326.8310000000001	30.869999999999997	2	4	1		3.7227000000000023	4
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12	326.8310000000001	30.869999999999997	2	4	1		3.7227000000000023	4
Oc1ccc(NC(=O)CCCc2ccc(cc2)-c2ccccc2F)cc1	349.40500000000003	49.33	3	2	2	6	5.1597000000000035	3
Oc1ccc(NC(=O)CCCc2ccc(cc2)-c2ccccc2F)cc1	349.40500000000003	49.33	3	2	2	6	5.1597000000000035	3
[O-][N+](=O)c1cc2[nH]c(=O)c(=O)[nH]c2cc1C#N	232.155	132.64999999999998	2	5	2	1	-0.0037200000000001676	2
[O-][N+](=O)c1cc2[nH]c(=O)c(=O)[nH]c2cc1C#N	232.155	132.64999999999998	2	5	2	1	-0.0037200000000001676	2
COc1cc(NC2CN(CCF)C2)ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F	545.5410000000003	103.44000000000001	3	8	4	11	5.181300000000004	4
CNC(=O)c1cc(Oc2ccc(Nc3ncc(F)c(Nc4cccc(NC(=O)C=C)c4)n3)cc2)ccn1	499.5060000000002	130.16	4	8	4	9	4.774300000000002	4
Cc1ccc(CC2(O)CCN(CCOc3ccc(O)cc3)CC2)cc1	341.4510000000001	52.93000000000001	2	4	2	6	3.149020000000002	3
Cc1ccc(CC2(O)CCN(CCOc3ccc(O)cc3)CC2)cc1	341.4510000000001	52.93000000000001	2	4	2	6	3.149020000000002	3
NC(=O)N\N=C\c1ccc(Oc2ccc(F)cc2)cc1	273.267	76.71000000000001	2	3	2	4	2.6202000000000005	2
CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1	776.0420000000001	138.02	4	10	3	19	6.000700000000006	5
OC1(CN(C1)C(=O)c1ccc(F)c(F)c1Nc1ccc(I)cc1F)[C@@H]1CCCCN1	531.316	64.6	2	4	3	4	3.781100000000002	4
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS	767.5409999999998	346.55999999999995	2	18	10	18	-1.6652999999999971	3
NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	665.446	317.62	2	18	8	11	-2.6863999999999977	5
NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	665.446	317.62	2	18	8	11	-2.6863999999999977	5
COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O	863.3649999999996	52.6		4		31	17.853899999999975	1
